location,date,population,people_vaccinated,PercentageOfPeopleVaccinated
Albania,2022-01-02,2842320,,0
Albania,2022-01-03,2842320,,0
Albania,2022-01-04,2842320,1155638.0,40.65829368846131
Albania,2022-01-05,2842320,1160648.0,40.834558272508566
Albania,2022-01-06,2842320,,0
Albania,2022-01-07,2842320,,0
Albania,2022-01-08,2842320,1175177.0,41.34572556624558
Albania,2022-01-09,2842320,,0
Albania,2022-01-10,2842320,1179912.0,41.51231494857367
Albania,2022-01-11,2842320,1183130.0,41.625532399963696
Albania,2022-01-12,2842320,,0
Albania,2022-01-13,2842320,,0
Albania,2022-01-14,2842320,,0
Albania,2022-01-15,2842320,,0
Albania,2022-01-16,2842320,,0
Albania,2022-01-17,2842320,,0
Albania,2022-01-18,2842320,,0
Albania,2022-01-19,2842320,,0
Albania,2022-01-20,2842320,,0
Albania,2022-01-21,2842320,,0
Albania,2022-01-22,2842320,,0
Albania,2022-01-23,2842320,,0
Albania,2022-01-24,2842320,,0
Albania,2022-01-25,2842320,,0
Albania,2022-01-26,2842320,,0
Albania,2022-01-27,2842320,,0
Albania,2022-01-28,2842320,,0
Albania,2022-01-29,2842320,,0
Albania,2022-01-30,2842320,1210040.0,42.57229486637315
Albania,2022-01-31,2842320,,0
Albania,2022-02-01,2842320,1250672.0,44.00183230729285
Albania,2022-02-02,2842320,,0
Albania,2022-02-03,2842320,,0
Albania,2022-02-04,2842320,,0
Albania,2022-02-05,2842320,,0
Albania,2022-02-06,2842320,1255350.0,44.16641628417369
Albania,2022-02-07,2842320,1256409.0,44.20367460643039
Albania,2022-02-08,2842320,,0
Albania,2022-02-09,2842320,,0
Albania,2022-02-10,2842320,,0
Albania,2022-02-11,2842320,,0
Albania,2022-02-12,2842320,,0
Albania,2022-02-13,2842320,1261189.0,44.37184720358524
Albania,2022-02-14,2842320,1262067.0,44.402737483983145
Albania,2022-02-15,2842320,1262935.0,44.43327593886398
Albania,2022-02-16,2842320,1263745.0,44.46177380574588
Albania,2022-02-17,2842320,,0
Albania,2022-02-18,2842320,,0
Albania,2022-02-19,2842320,,0
Albania,2022-02-20,2842320,1265923.0,44.53840140336162
Albania,2022-02-21,2842320,,0
Albania,2022-02-22,2842320,,0
Albania,2022-02-23,2842320,,0
Albania,2022-02-24,2842320,,0
Albania,2022-02-25,2842320,,0
Albania,2022-02-26,2842320,,0
Albania,2022-02-27,2842320,1269746.0,44.6729042985338
Albania,2022-02-28,2842320,,0
Albania,2022-03-01,2842320,1270745.0,44.70805166768813
Albania,2022-03-02,2842320,,0
Albania,2022-03-03,2842320,,0
Albania,2022-03-04,2842320,,0
Albania,2022-03-05,2842320,,0
Albania,2022-03-06,2842320,,0
Albania,2022-03-07,2842320,1273369.0,44.800370683364775
Albania,2022-03-08,2842320,,0
Albania,2022-03-09,2842320,,0
Albania,2022-03-10,2842320,1274514.0,44.84065470506819
Albania,2022-03-11,2842320,,0
Albania,2022-03-12,2842320,,0
Albania,2022-03-13,2842320,,0
Albania,2022-03-14,2842320,1275463.0,44.87404294663722
Albania,2022-03-15,2842320,1275907.0,44.889663999594696
Albania,2022-03-16,2842320,,0
Albania,2022-03-17,2842320,,0
Albania,2022-03-18,2842320,,0
Albania,2022-03-19,2842320,,0
Albania,2022-03-20,2842320,,0
Albania,2022-03-21,2842320,,0
Albania,2022-03-22,2842320,,0
Albania,2022-03-23,2842320,,0
Albania,2022-03-24,2842320,1278902.0,44.995035741954275
Albania,2022-03-25,2842320,,0
Albania,2022-03-26,2842320,,0
Albania,2022-03-27,2842320,,0
Albania,2022-03-28,2842320,,0
Albania,2022-03-29,2842320,1280514.0,45.05175001530441
Albania,2022-03-30,2842320,,0
Albania,2022-03-31,2842320,1281331.0,45.08049416004824
Albania,2022-04-01,2842320,,0
Albania,2022-04-02,2842320,,0
Albania,2022-04-03,2842320,,0
Albania,2022-04-04,2842320,1282785.0,45.131649590228825
Albania,2022-04-05,2842320,,0
Albania,2022-04-06,2842320,,0
Albania,2022-04-07,2842320,1284295.0,45.184775243304934
Albania,2022-04-08,2842320,,0
Albania,2022-04-09,2842320,,0
Albania,2022-04-10,2842320,,0
Albania,2022-04-11,2842320,1285676.0,45.23336234721098
Albania,2022-04-12,2842320,,0
Albania,2022-04-13,2842320,,0
Albania,2022-04-14,2842320,1287062.0,45.282125363875544
Albania,2022-04-15,2842320,,0
Albania,2022-04-16,2842320,,0
Albania,2022-04-17,2842320,,0
Albania,2022-04-18,2842320,,0
Albania,2022-04-19,2842320,,0
Albania,2022-04-20,2842320,1288846.0,45.34489103611911
Albania,2022-04-21,2842320,,0
Albania,2022-04-22,2842320,,0
Albania,2022-04-23,2842320,,0
Albania,2022-04-24,2842320,,0
Albania,2022-04-25,2842320,,0
Albania,2022-04-26,2842320,,0
Albania,2022-04-27,2842320,,0
Albania,2022-04-28,2842320,,0
Albania,2022-04-29,2842320,,0
Albania,2022-04-30,2842320,,0
Albania,2022-05-01,2842320,1299321.0,45.713428265239855
Albania,2022-05-02,2842320,,0
Albania,2022-05-03,2842320,,0
Albania,2022-05-04,2842320,,0
Albania,2022-05-05,2842320,,0
Albania,2022-05-06,2842320,,0
Albania,2022-05-07,2842320,,0
Albania,2022-05-08,2842320,,0
Albania,2022-05-09,2842320,,0
Albania,2022-05-10,2842320,,0
Albania,2022-05-11,2842320,,0
Albania,2022-05-12,2842320,,0
Albania,2022-05-13,2842320,,0
Albania,2022-05-14,2842320,,0
Albania,2022-05-15,2842320,1302093.0,45.81095429856899
Albania,2022-05-16,2842320,,0
Albania,2022-05-17,2842320,,0
Albania,2022-05-18,2842320,,0
Albania,2022-05-19,2842320,,0
Albania,2022-05-20,2842320,,0
Albania,2022-05-21,2842320,,0
Albania,2022-05-22,2842320,1319066.0,46.408107748675555
Albania,2022-05-23,2842320,,0
Albania,2022-05-24,2842320,,0
Albania,2022-05-25,2842320,,0
Albania,2022-05-26,2842320,,0
Albania,2022-05-27,2842320,,0
Albania,2022-05-28,2842320,,0
Albania,2022-05-29,2842320,1320244.0,46.449552794585266
Albania,2022-05-30,2842320,,0
Albania,2022-05-31,2842320,,0
Albania,2022-06-01,2842320,,0
Albania,2022-06-02,2842320,,0
Albania,2022-06-03,2842320,,0
Albania,2022-06-04,2842320,,0
Albania,2022-06-05,2842320,1322864.0,46.54173108005508
Albania,2022-06-06,2842320,,0
Albania,2022-06-07,2842320,,0
Albania,2022-06-08,2842320,,0
Albania,2022-06-09,2842320,,0
Albania,2022-06-10,2842320,,0
Albania,2022-06-11,2842320,,0
Albania,2022-06-12,2842320,,0
Albania,2022-06-13,2842320,,0
Albania,2022-06-14,2842320,,0
Albania,2022-06-15,2842320,,0
Albania,2022-06-16,2842320,,0
Albania,2022-06-17,2842320,,0
Albania,2022-06-18,2842320,,0
Albania,2022-06-19,2842320,1325464.0,46.63320571449078
Albania,2022-06-20,2842320,,0
Albania,2022-06-21,2842320,,0
Albania,2022-06-22,2842320,,0
Albania,2022-06-23,2842320,,0
Albania,2022-06-24,2842320,,0
Albania,2022-06-25,2842320,,0
Albania,2022-06-26,2842320,1326545.0,46.67123805288501
Albania,2022-06-27,2842320,,0
Albania,2022-06-28,2842320,,0
Albania,2022-06-29,2842320,,0
Albania,2022-06-30,2842320,,0
Albania,2022-07-01,2842320,,0
Albania,2022-07-02,2842320,,0
Albania,2022-07-03,2842320,,0
Albania,2022-07-04,2842320,,0
Albania,2022-07-05,2842320,,0
Albania,2022-07-06,2842320,,0
Albania,2022-07-07,2842320,,0
Albania,2022-07-08,2842320,,0
Albania,2022-07-09,2842320,,0
Albania,2022-07-10,2842320,1328497.0,46.73991439381519
Albania,2022-07-11,2842320,,0
Albania,2022-07-12,2842320,,0
Albania,2022-07-13,2842320,,0
Albania,2022-07-14,2842320,,0
Albania,2022-07-15,2842320,,0
Albania,2022-07-16,2842320,,0
Albania,2022-07-17,2842320,,0
Albania,2022-07-18,2842320,,0
Albania,2022-07-19,2842320,,0
Albania,2022-07-20,2842320,,0
Albania,2022-07-21,2842320,,0
Albania,2022-07-22,2842320,,0
Albania,2022-07-23,2842320,,0
Albania,2022-07-24,2842320,1330520.0,46.8110886959165
Albania,2022-07-25,2842320,,0
Albania,2022-07-26,2842320,,0
Albania,2022-07-27,2842320,,0
Albania,2022-07-28,2842320,,0
Albania,2022-07-29,2842320,,0
Albania,2022-07-30,2842320,,0
Albania,2022-07-31,2842320,1331453.0,46.84391401665823
Albania,2022-08-01,2842320,,0
Albania,2022-08-02,2842320,,0
Albania,2022-08-03,2842320,,0
Albania,2022-08-04,2842320,,0
Albania,2022-08-05,2842320,,0
Albania,2022-08-06,2842320,,0
Albania,2022-08-07,2842320,,0
Albania,2022-08-08,2842320,,0
Albania,2022-08-09,2842320,,0
Albania,2022-08-10,2842320,,0
Albania,2022-08-11,2842320,,0
Albania,2022-08-12,2842320,,0
Albania,2022-08-13,2842320,,0
Albania,2022-08-14,2842320,,0
Albania,2022-08-15,2842320,,0
Albania,2022-08-16,2842320,,0
Albania,2022-08-17,2842320,,0
Albania,2022-08-18,2842320,,0
Albania,2022-08-19,2842320,,0
Albania,2022-08-20,2842320,,0
Albania,2022-08-21,2842320,1334091.0,46.936725588058756
Albania,2022-08-22,2842320,,0
Albania,2022-08-23,2842320,,0
Albania,2022-08-24,2842320,,0
Albania,2022-08-25,2842320,,0
Albania,2022-08-26,2842320,,0
Albania,2022-08-27,2842320,,0
Albania,2022-08-28,2842320,,0
Albania,2022-08-29,2842320,,0
Albania,2022-08-30,2842320,,0
Albania,2022-08-31,2842320,,0
Albania,2022-09-01,2842320,,0
Albania,2022-09-02,2842320,,0
Albania,2022-09-03,2842320,,0
Albania,2022-09-04,2842320,1335654.0,46.9917159163753
Albania,2022-09-05,2842320,,0
Albania,2022-09-06,2842320,,0
Albania,2022-09-07,2842320,,0
Albania,2022-09-08,2842320,,0
Albania,2022-09-09,2842320,,0
Albania,2022-09-10,2842320,,0
Albania,2022-09-11,2842320,,0
Albania,2022-09-12,2842320,,0
Albania,2022-09-13,2842320,,0
Albania,2022-09-14,2842320,,0
Albania,2022-09-15,2842320,,0
Albania,2022-09-16,2842320,,0
Albania,2022-09-17,2842320,,0
Albania,2022-09-18,2842320,1336938.0,47.03689031276585
Albania,2022-09-19,2842320,,0
Albania,2022-09-20,2842320,,0
Albania,2022-09-21,2842320,,0
Albania,2022-09-22,2842320,,0
Albania,2022-09-23,2842320,,0
Albania,2022-09-24,2842320,,0
Albania,2022-09-25,2842320,1337562.0,47.05884422503041
Albania,2022-09-26,2842320,,0
Albania,2022-09-27,2842320,,0
Albania,2022-09-28,2842320,,0
Albania,2022-09-29,2842320,,0
Albania,2022-09-30,2842320,,0
Albania,2022-10-01,2842320,,0
Albania,2022-10-02,2842320,,0
Albania,2022-10-03,2842320,,0
Albania,2022-10-04,2842320,,0
Albania,2022-10-05,2842320,,0
Albania,2022-10-06,2842320,,0
Albania,2022-10-07,2842320,,0
Albania,2022-10-08,2842320,,0
Albania,2022-10-09,2842320,,0
Albania,2022-10-10,2842320,,0
Albania,2022-10-11,2842320,,0
Albania,2022-10-12,2842320,,0
Albania,2022-10-13,2842320,,0
Albania,2022-10-14,2842320,,0
Albania,2022-10-15,2842320,,0
Albania,2022-10-16,2842320,1339100.0,47.112954989554304
Albania,2022-10-17,2842320,,0
Albania,2022-10-18,2842320,,0
Albania,2022-10-19,2842320,,0
Albania,2022-10-20,2842320,,0
Albania,2022-10-21,2842320,,0
Albania,2022-10-22,2842320,,0
Albania,2022-10-23,2842320,1339532.0,47.128153851891305
Albania,2022-10-24,2842320,,0
Albania,2022-10-25,2842320,,0
Albania,2022-10-26,2842320,,0
Albania,2022-10-27,2842320,,0
Albania,2022-10-28,2842320,,0
Albania,2022-10-29,2842320,,0
Albania,2022-10-30,2842320,,0
Albania,2022-10-31,2842320,,0
Albania,2022-11-01,2842320,,0
Albania,2022-11-02,2842320,,0
Albania,2022-11-03,2842320,,0
Albania,2022-11-04,2842320,,0
Albania,2022-11-05,2842320,,0
Albania,2022-11-06,2842320,,0
Albania,2022-11-07,2842320,,0
Albania,2022-11-08,2842320,,0
Albania,2022-11-09,2842320,,0
Albania,2022-11-10,2842320,,0
Albania,2022-11-11,2842320,,0
Albania,2022-11-12,2842320,,0
Albania,2022-11-13,2842320,1340678.0,47.168473056146425
Albania,2022-11-14,2842320,,0
Albania,2022-11-15,2842320,,0
Albania,2022-11-16,2842320,,0
Albania,2022-11-17,2842320,,0
Albania,2022-11-18,2842320,,0
Albania,2022-11-19,2842320,,0
Albania,2022-11-20,2842320,,0
Albania,2022-11-21,2842320,,0
Albania,2022-11-22,2842320,,0
Albania,2022-11-23,2842320,,0
Albania,2022-11-24,2842320,,0
Albania,2022-11-25,2842320,,0
Albania,2022-11-26,2842320,,0
Albania,2022-11-27,2842320,1341413.0,47.194332231650364
Albania,2022-11-28,2842320,,0
Albania,2022-11-29,2842320,,0
Albania,2022-11-30,2842320,,0
Albania,2022-12-01,2842320,,0
Albania,2022-12-02,2842320,,0
Albania,2022-12-03,2842320,,0
Albania,2022-12-04,2842320,,0
Albania,2022-12-05,2842320,,0
Albania,2022-12-06,2842320,,0
Albania,2022-12-07,2842320,,0
Albania,2022-12-08,2842320,,0
Albania,2022-12-09,2842320,,0
Albania,2022-12-10,2842320,,0
Albania,2022-12-11,2842320,1342243.0,47.22353374956638
Albania,2022-12-12,2842320,,0
Albania,2022-12-13,2842320,,0
Albania,2022-12-14,2842320,,0
Albania,2022-12-15,2842320,,0
Albania,2022-12-16,2842320,,0
Albania,2022-12-17,2842320,,0
Albania,2022-12-18,2842320,,0
Albania,2022-12-19,2842320,,0
Albania,2022-12-20,2842320,,0
Albania,2022-12-21,2842320,,0
Albania,2022-12-22,2842320,,0
Albania,2022-12-23,2842320,,0
Albania,2022-12-24,2842320,,0
Albania,2022-12-25,2842320,,0
Albania,2022-12-26,2842320,,0
Albania,2022-12-27,2842320,,0
Albania,2022-12-28,2842320,,0
Albania,2022-12-29,2842320,,0
Albania,2022-12-30,2842320,,0
Albania,2022-12-31,2842320,,0
Albania,2023-01-01,2842320,,0
Albania,2023-01-02,2842320,,0
Albania,2023-01-03,2842320,,0
Albania,2023-01-04,2842320,,0
Albania,2023-01-05,2842320,,0
Albania,2023-01-06,2842320,,0
Albania,2023-01-07,2842320,,0
Albania,2023-01-08,2842320,1344067.0,47.28770672387819
Albania,2023-01-09,2842320,,0
Albania,2023-01-10,2842320,,0
Albania,2023-01-11,2842320,,0
Albania,2023-01-12,2842320,,0
Albania,2023-01-13,2842320,,0
Albania,2023-01-14,2842320,,0
Albania,2023-01-15,2842320,1344582.0,47.305825738006796
Albania,2023-01-16,2842320,,0
Albania,2023-01-17,2842320,,0
Albania,2023-01-18,2842320,,0
Albania,2023-01-19,2842320,,0
Albania,2023-01-20,2842320,,0
Albania,2023-01-21,2842320,,0
Albania,2023-01-22,2842320,,0
Albania,2023-01-23,2842320,,0
Albania,2023-01-24,2842320,,0
Albania,2023-01-25,2842320,,0
Albania,2023-01-26,2842320,,0
Albania,2023-01-27,2842320,,0
Albania,2023-01-28,2842320,,0
Albania,2023-01-29,2842320,,0
Albania,2023-01-30,2842320,,0
Albania,2023-01-31,2842320,,0
Albania,2023-02-01,2842320,,0
Albania,2023-02-02,2842320,,0
Albania,2023-02-03,2842320,,0
Albania,2023-02-04,2842320,,0
Albania,2023-02-05,2842320,1345763.0,47.34737633157163
Albania,2023-02-06,2842320,,0
Albania,2023-02-07,2842320,,0
Albania,2023-02-08,2842320,,0
Albania,2023-02-09,2842320,,0
Albania,2023-02-10,2842320,,0
Albania,2023-02-11,2842320,,0
Albania,2023-02-12,2842320,,0
Albania,2023-02-13,2842320,,0
Albania,2023-02-14,2842320,,0
Albania,2023-02-15,2842320,,0
Albania,2023-02-16,2842320,,0
Albania,2023-02-17,2842320,,0
Albania,2023-02-18,2842320,,0
Albania,2023-02-19,2842320,,0
Albania,2023-02-20,2842320,,0
Albania,2023-02-21,2842320,,0
Albania,2023-02-22,2842320,,0
Albania,2023-02-23,2842320,,0
Albania,2023-02-24,2842320,,0
Albania,2023-02-25,2842320,,0
Albania,2023-02-26,2842320,,0
Andorra,2020-03-02,79843,,0
Andorra,2020-03-03,79843,,0
Andorra,2020-03-04,79843,,0
Andorra,2020-03-05,79843,,0
Andorra,2020-03-06,79843,,0
Andorra,2020-03-07,79843,,0
Andorra,2020-03-08,79843,,0
Andorra,2020-03-09,79843,,0
Andorra,2020-03-10,79843,,0
Andorra,2020-03-11,79843,,0
Andorra,2020-03-12,79843,,0
Andorra,2020-03-13,79843,,0
Andorra,2020-03-14,79843,,0
Andorra,2020-03-15,79843,,0
Andorra,2020-03-16,79843,,0
Andorra,2020-03-17,79843,,0
Andorra,2020-03-18,79843,,0
Andorra,2020-03-19,79843,,0
Andorra,2020-03-20,79843,,0
Andorra,2020-03-21,79843,,0
Andorra,2020-03-22,79843,,0
Andorra,2020-03-23,79843,,0
Andorra,2020-03-24,79843,,0
Andorra,2020-03-25,79843,,0
Andorra,2020-03-26,79843,,0
Andorra,2020-03-27,79843,,0
Andorra,2020-03-28,79843,,0
Andorra,2020-03-29,79843,,0
Andorra,2020-03-30,79843,,0
Andorra,2020-03-31,79843,,0
Andorra,2020-04-01,79843,,0
Andorra,2020-04-02,79843,,0
Andorra,2020-04-03,79843,,0
Andorra,2020-04-04,79843,,0
Andorra,2020-04-05,79843,,0
Andorra,2020-04-06,79843,,0
Andorra,2020-04-07,79843,,0
Andorra,2020-04-08,79843,,0
Andorra,2020-04-09,79843,,0
Andorra,2020-04-10,79843,,0
Andorra,2020-04-11,79843,,0
Andorra,2020-04-12,79843,,0
Andorra,2020-04-13,79843,,0
Andorra,2020-04-14,79843,,0
Andorra,2020-04-15,79843,,0
Andorra,2020-04-16,79843,,0
Andorra,2020-04-17,79843,,0
Andorra,2020-04-18,79843,,0
Andorra,2020-04-19,79843,,0
Andorra,2020-04-20,79843,,0
Andorra,2020-04-21,79843,,0
Andorra,2020-04-22,79843,,0
Andorra,2020-04-23,79843,,0
Andorra,2020-04-24,79843,,0
Andorra,2020-04-25,79843,,0
Andorra,2020-04-26,79843,,0
Andorra,2020-04-27,79843,,0
Andorra,2020-04-28,79843,,0
Andorra,2020-04-29,79843,,0
Andorra,2020-04-30,79843,,0
Andorra,2020-05-01,79843,,0
Andorra,2020-05-02,79843,,0
Andorra,2020-05-03,79843,,0
Andorra,2020-05-04,79843,,0
Andorra,2020-05-05,79843,,0
Andorra,2020-05-06,79843,,0
Andorra,2020-05-07,79843,,0
Andorra,2020-05-08,79843,,0
Andorra,2020-05-09,79843,,0
Andorra,2020-05-10,79843,,0
Andorra,2020-05-11,79843,,0
Andorra,2020-05-12,79843,,0
Andorra,2020-05-13,79843,,0
Andorra,2020-05-14,79843,,0
Andorra,2020-05-15,79843,,0
Andorra,2020-05-16,79843,,0
Andorra,2020-05-17,79843,,0
Andorra,2020-05-18,79843,,0
Andorra,2020-05-19,79843,,0
Andorra,2020-05-20,79843,,0
Andorra,2020-05-21,79843,,0
Andorra,2020-05-22,79843,,0
Andorra,2020-05-23,79843,,0
Andorra,2020-05-24,79843,,0
Andorra,2020-05-25,79843,,0
Andorra,2020-05-26,79843,,0
Andorra,2020-05-27,79843,,0
Andorra,2020-05-28,79843,,0
Andorra,2020-05-29,79843,,0
Andorra,2020-05-30,79843,,0
Andorra,2020-05-31,79843,,0
Andorra,2020-06-01,79843,,0
Andorra,2020-06-02,79843,,0
Andorra,2020-06-03,79843,,0
Andorra,2020-06-04,79843,,0
Andorra,2020-06-05,79843,,0
Andorra,2020-06-06,79843,,0
Andorra,2020-06-07,79843,,0
Andorra,2020-06-08,79843,,0
Andorra,2020-06-09,79843,,0
Andorra,2020-06-10,79843,,0
Andorra,2020-06-11,79843,,0
Andorra,2020-06-12,79843,,0
Andorra,2020-06-13,79843,,0
Andorra,2020-06-14,79843,,0
Andorra,2020-06-15,79843,,0
Andorra,2020-06-16,79843,,0
Andorra,2020-06-17,79843,,0
Andorra,2020-06-18,79843,,0
Andorra,2020-06-19,79843,,0
Andorra,2020-06-20,79843,,0
Andorra,2020-06-21,79843,,0
Andorra,2020-06-22,79843,,0
Andorra,2020-06-23,79843,,0
Andorra,2020-06-24,79843,,0
Andorra,2020-06-25,79843,,0
Andorra,2020-06-26,79843,,0
Andorra,2020-06-27,79843,,0
Andorra,2020-06-28,79843,,0
Andorra,2020-06-29,79843,,0
Andorra,2020-06-30,79843,,0
Andorra,2020-07-01,79843,,0
Andorra,2020-07-02,79843,,0
Andorra,2020-07-03,79843,,0
Andorra,2020-07-04,79843,,0
Andorra,2020-07-05,79843,,0
Andorra,2020-07-06,79843,,0
Andorra,2020-07-07,79843,,0
Andorra,2020-07-08,79843,,0
Andorra,2020-07-09,79843,,0
Andorra,2020-07-10,79843,,0
Andorra,2020-07-11,79843,,0
Andorra,2020-07-12,79843,,0
Andorra,2020-07-13,79843,,0
Andorra,2020-07-14,79843,,0
Andorra,2020-07-15,79843,,0
Andorra,2020-07-16,79843,,0
Andorra,2020-07-17,79843,,0
Andorra,2020-07-18,79843,,0
Andorra,2020-07-19,79843,,0
Andorra,2020-07-20,79843,,0
Andorra,2020-07-21,79843,,0
Andorra,2020-07-22,79843,,0
Andorra,2020-07-23,79843,,0
Andorra,2020-07-24,79843,,0
Andorra,2020-07-25,79843,,0
Andorra,2020-07-26,79843,,0
Andorra,2020-07-27,79843,,0
Andorra,2020-07-28,79843,,0
Andorra,2020-07-29,79843,,0
Andorra,2020-07-30,79843,,0
Andorra,2020-07-31,79843,,0
Andorra,2020-08-01,79843,,0
Andorra,2020-08-02,79843,,0
Andorra,2020-08-03,79843,,0
Andorra,2020-08-04,79843,,0
Andorra,2020-08-05,79843,,0
Andorra,2020-08-06,79843,,0
Andorra,2020-08-07,79843,,0
Andorra,2020-08-08,79843,,0
Andorra,2020-08-09,79843,,0
Andorra,2020-08-10,79843,,0
Andorra,2020-08-11,79843,,0
Andorra,2020-08-12,79843,,0
Andorra,2020-08-13,79843,,0
Andorra,2020-08-14,79843,,0
Andorra,2020-08-15,79843,,0
Andorra,2020-08-16,79843,,0
Andorra,2020-08-17,79843,,0
Andorra,2020-08-18,79843,,0
Andorra,2020-08-19,79843,,0
Andorra,2020-08-20,79843,,0
Andorra,2020-08-21,79843,,0
Andorra,2020-08-22,79843,,0
Andorra,2020-08-23,79843,,0
Andorra,2020-08-24,79843,,0
Andorra,2020-08-25,79843,,0
Andorra,2020-08-26,79843,,0
Andorra,2020-08-27,79843,,0
Andorra,2020-08-28,79843,,0
Andorra,2020-08-29,79843,,0
Andorra,2020-08-30,79843,,0
Andorra,2020-08-31,79843,,0
Andorra,2020-09-01,79843,,0
Andorra,2020-09-02,79843,,0
Andorra,2020-09-03,79843,,0
Andorra,2020-09-04,79843,,0
Andorra,2020-09-05,79843,,0
Andorra,2020-09-06,79843,,0
Andorra,2020-09-07,79843,,0
Andorra,2020-09-08,79843,,0
Andorra,2020-09-09,79843,,0
Andorra,2020-09-10,79843,,0
Andorra,2020-09-11,79843,,0
Andorra,2020-09-12,79843,,0
Andorra,2020-09-13,79843,,0
Andorra,2020-09-14,79843,,0
Andorra,2020-09-15,79843,,0
Andorra,2020-09-16,79843,,0
Andorra,2020-09-17,79843,,0
Andorra,2020-09-18,79843,,0
Andorra,2020-09-19,79843,,0
Andorra,2020-09-20,79843,,0
Andorra,2020-09-21,79843,,0
Andorra,2020-09-22,79843,,0
Andorra,2020-09-23,79843,,0
Andorra,2020-09-24,79843,,0
Andorra,2020-09-25,79843,,0
Andorra,2020-09-26,79843,,0
Andorra,2020-09-27,79843,,0
Andorra,2020-09-28,79843,,0
Andorra,2020-09-29,79843,,0
Andorra,2020-09-30,79843,,0
Andorra,2020-10-01,79843,,0
Andorra,2020-10-02,79843,,0
Andorra,2020-10-03,79843,,0
Andorra,2020-10-04,79843,,0
Andorra,2020-10-05,79843,,0
Andorra,2020-10-06,79843,,0
Andorra,2020-10-07,79843,,0
Andorra,2020-10-08,79843,,0
Andorra,2020-10-09,79843,,0
Andorra,2020-10-10,79843,,0
Andorra,2020-10-11,79843,,0
Andorra,2020-10-12,79843,,0
Andorra,2020-10-13,79843,,0
Andorra,2020-10-14,79843,,0
Andorra,2020-10-15,79843,,0
Andorra,2020-10-16,79843,,0
Andorra,2020-10-17,79843,,0
Andorra,2020-10-18,79843,,0
